city,date,rain_mm
sydney,2011-09-16,0.0
sydney,2011-09-17,0.0
sydney,2011-09-18,0.0
sydney,2011-09-19,0.0
sydney,2011-09-20,0.0
sydney,2011-09-21,0.0
sydney,2011-09-22,0.0
sydney,2011-09-23,0.0
sydney,2011-09-24,13.9
sydney,2011-09-25,42.0
sydney,2011-09-26,2.4
sydney,2011-09-27,0.0
sydney,2011-09-28,7.1
sydney,2011-09-29,16.1
sydney,2011-09-30,0.0
sydney,2011-10-01,1.2
sydney,2011-10-02,8.0
sydney,2011-10-03,0.0
sydney,2011-10-04,0.5
sydney,2011-10-05,0.0
sydney,2011-10-06,3.1
sydney,2011-10-07,0.5
sydney,2011-10-08,4.2
sydney,2011-10-09,0.0
sydney,2011-10-10,0.0
sydney,2011-10-11,0.0
sydney,2011-10-12,0.0
sydney,2011-10-13,0.4
sydney,2011-10-14,0.0
sydney,2011-10-15,0.2
sydney,2011-10-16,2.7
sydney,2011-10-17,1.1
sydney,2011-10-18,0.0
sydney,2011-10-19,0.0
sydney,2011-10-20,0.0
sydney,2011-10-21,0.0
sydney,2011-10-22,0.0
sydney,2011-10-23,0.0
sydney,2011-10-24,0.0
sydney,2011-10-25,5.6
sydney,2011-10-26,0.9
sydney,2011-10-27,0.9
sydney,2011-10-28,0.0
sydney,2011-10-29,0.4
sydney,2011-10-30,1.1
sydney,2011-10-31,0.0
sydney,2011-11-01,0.1
sydney,2011-11-02,0.0
sydney,2011-11-03,4.9
sydney,2011-11-04,0.0
sydney,2011-11-05,0.0
sydney,2011-11-06,0.3
sydney,2011-11-07,5.5
sydney,2011-11-08,3.5
sydney,2011-11-09,0.9
sydney,2011-11-10,0.2
sydney,2011-11-11,0.0
sydney,2011-11-12,0.0
sydney,2011-11-13,0.6
sydney,2011-11-14,0.0
sydney,2011-11-15,0.0
sydney,2011-11-16,15.0
sydney,2011-11-17,1.6
sydney,2011-11-18,0.0
sydney,2011-11-19,0.0
sydney,2011-11-20,2.4
sydney,2011-11-21,2.7
sydney,2011-11-22,15.5
sydney,2011-11-23,14.9
sydney,2011-11-24,2.1
sydney,2011-11-25,17.8
sydney,2011-11-26,34.4
sydney,2011-11-27,0.0
sydney,2011-11-28,0.0
sydney,2011-11-29,0.1
sydney,2011-11-30,9.6
sydney,2011-12-01,1.3
sydney,2011-12-02,0.1
sydney,2011-12-03,0.0
sydney,2011-12-04,0.9
sydney,2011-12-05,0.6
sydney,2011-12-06,0.5
sydney,2011-12-07,3.3
sydney,2011-12-08,13.0
sydney,2011-12-09,0.7
sydney,2011-12-10,1.1
sydney,2011-12-11,4.2
sydney,2011-12-12,20.4
sydney,2011-12-13,0.0
sydney,2011-12-14,0.0
sydney,2011-12-15,0.0
sydney,2011-12-16,0.4
sydney,2011-12-17,0.0
sydney,2011-12-18,0.6
sydney,2011-12-19,5.2
sydney,2011-12-20,0.7
sydney,2011-12-21,0.0
sydney,2011-12-22,3.0
sydney,2011-12-23,6.9
sydney,2011-12-24,0.0
sydney,2011-12-25,0.1
sydney,2011-12-26,1.3
sydney,2011-12-27,3.0
sydney,2011-12-28,0.0
sydney,2011-12-29,1.1
sydney,2011-12-30,0.7
sydney,2011-12-31,0.8
sydney,2012-01-01,0.0
sydney,2012-01-02,0.0
sydney,2012-01-03,0.0
sydney,2012-01-04,1.4
sydney,2012-01-05,0.5
sydney,2012-01-06,2.2
sydney,2012-01-07,0.0
sydney,2012-01-08,4.5
sydney,2012-01-09,0.3
sydney,2012-01-10,0.0
sydney,2012-01-11,0.0
sydney,2012-01-12,0.0
sydney,2012-01-13,0.0
sydney,2012-01-14,11.2
sydney,2012-01-15,18.7
sydney,2012-01-16,4.9
sydney,2012-01-17,0.0
sydney,2012-01-18,0.0
sydney,2012-01-19,0.1
sydney,2012-01-20,0.0
sydney,2012-01-21,6.1
sydney,2012-01-22,0.3
sydney,2012-01-23,0.1
sydney,2012-01-24,4.5
sydney,2012-01-25,17.9
sydney,2012-01-26,4.5
sydney,2012-01-27,3.7
sydney,2012-01-28,0.6
sydney,2012-01-29,0.7
sydney,2012-01-30,0.2
sydney,2012-01-31,0.3
sydney,2012-02-01,6.0
sydney,2012-02-02,20.0
sydney,2012-02-03,14.6
sydney,2012-02-04,0.8
sydney,2012-02-05,0.0
sydney,2012-02-06,0.8
sydney,2012-02-07,3.1
sydney,2012-02-08,3.7
sydney,2012-02-09,9.3
sydney,2012-02-10,26.6
sydney,2012-02-11,11.8
sydney,2012-02-12,0.0
sydney,2012-02-13,5.9
sydney,2012-02-14,0.8
sydney,2012-02-15,0.3
sydney,2012-02-16,0.0
sydney,2012-02-17,0.0
sydney,2012-02-18,0.7
sydney,2012-02-19,4.5
sydney,2012-02-20,9.7
sydney,2012-02-21,5.2
sydney,2012-02-22,0.9
sydney,2012-02-23,0.0
sydney,2012-02-24,0.0
sydney,2012-02-25,0.0
sydney,2012-02-26,2.9
sydney,2012-02-27,1.7
sydney,2012-02-28,1.2
sydney,2012-02-29,9.9
sydney,2012-03-01,21.6
sydney,2012-03-02,20.5
sydney,2012-03-03,3.7
sydney,2012-03-04,10.6
sydney,2012-03-05,1.8
sydney,2012-03-06,0.7
sydney,2012-03-07,13.4
sydney,2012-03-08,59.4
sydney,2012-03-09,0.0
sydney,2012-03-10,0.0
sydney,2012-03-11,0.0
sydney,2012-03-12,0.5
sydney,2012-03-13,0.0
sydney,2012-03-14,0.1
sydney,2012-03-15,0.0
sydney,2012-03-16,0.4
sydney,2012-03-17,7.4
sydney,2012-03-18,0.7
sydney,2012-03-19,0.1
sydney,2012-03-20,0.2
sydney,2012-03-21,0.1
sydney,2012-03-22,0.1
sydney,2012-03-23,0.0
sydney,2012-03-24,0.0
sydney,2012-03-25,1.4
sydney,2012-03-26,0.0
sydney,2012-03-27,0.3
sydney,2012-03-28,2.5
sydney,2012-03-29,1.3
sydney,2012-03-30,1.6
sydney,2012-03-31,0.0
sydney,2012-04-01,1.0
sydney,2012-04-02,0.2
sydney,2012-04-03,0.0
sydney,2012-04-04,0.0
sydney,2012-04-05,0.0
sydney,2012-04-06,0.0
sydney,2012-04-07,0.0
sydney,2012-04-08,1.3
sydney,2012-04-09,0.0
sydney,2012-04-10,0.0
sydney,2012-04-11,0.0
sydney,2012-04-12,0.4
sydney,2012-04-13,0.0
sydney,2012-04-14,0.0
sydney,2012-04-15,0.0
sydney,2012-04-16,0.2
sydney,2012-04-17,12.7
sydney,2012-04-18,21.8
sydney,2012-04-19,8.0
sydney,2012-04-20,1.9
sydney,2012-04-21,0.4
sydney,2012-04-22,0.0
sydney,2012-04-23,4.9
sydney,2012-04-24,1.4
sydney,2012-04-25,0.0
sydney,2012-04-26,0.0
sydney,2012-04-27,0.0
sydney,2012-04-28,0.0
sydney,2012-04-29,0.1
sydney,2012-04-30,0.0
sydney,2012-05-01,0.0
sydney,2012-05-02,0.9
sydney,2012-05-03,0.0
sydney,2012-05-04,0.0
sydney,2012-05-05,0.0
sydney,2012-05-06,0.0
sydney,2012-05-07,0.2
sydney,2012-05-08,0.0
sydney,2012-05-09,0.0
sydney,2012-05-10,0.0
sydney,2012-05-11,0.0
sydney,2012-05-12,0.0
sydney,2012-05-13,0.0
sydney,2012-05-14,0.0
sydney,2012-05-15,0.0
sydney,2012-05-16,0.0
sydney,2012-05-17,0.0
sydney,2012-05-18,0.0
sydney,2012-05-19,0.0
sydney,2012-05-20,0.6
sydney,2012-05-21,0.6
sydney,2012-05-22,0.0
sydney,2012-05-23,0.0
sydney,2012-05-24,12.9
sydney,2012-05-25,5.1
sydney,2012-05-26,0.0
sydney,2012-05-27,0.0
sydney,2012-05-28,0.0
sydney,2012-05-29,2.9
sydney,2012-05-30,0.2
sydney,2012-05-31,0.0
sydney,2012-06-01,0.6
sydney,2012-06-02,6.6
sydney,2012-06-03,7.7
sydney,2012-06-04,0.1
sydney,2012-06-05,15.3
sydney,2012-06-06,1.6
sydney,2012-06-07,0.0
sydney,2012-06-08,0.0
sydney,2012-06-09,0.0
sydney,2012-06-10,3.3
sydney,2012-06-11,11.5
sydney,2012-06-12,6.0
sydney,2012-06-13,1.6
sydney,2012-06-14,0.8
sydney,2012-06-15,0.0
sydney,2012-06-16,10.1
sydney,2012-06-17,0.0
sydney,2012-06-18,0.0
sydney,2012-06-19,0.0
sydney,2012-06-20,0.0
sydney,2012-06-21,0.0
sydney,2012-06-22,0.4
sydney,2012-06-23,0.0
sydney,2012-06-24,0.0
sydney,2012-06-25,0.0
sydney,2012-06-26,0.5
sydney,2012-06-27,1.1
sydney,2012-06-28,0.0
sydney,2012-06-29,0.1
sydney,2012-06-30,0.0
sydney,2012-07-01,0.0
sydney,2012-07-02,0.0
sydney,2012-07-03,0.0
sydney,2012-07-04,0.0
sydney,2012-07-05,0.2
sydney,2012-07-06,0.0
sydney,2012-07-07,0.0
sydney,2012-07-08,0.0
sydney,2012-07-09,0.0
sydney,2012-07-10,1.4
sydney,2012-07-11,5.1
sydney,2012-07-12,0.1
sydney,2012-07-13,0.0
sydney,2012-07-14,0.0
sydney,2012-07-15,0.0
sydney,2012-07-16,0.0
sydney,2012-07-17,0.0
sydney,2012-07-18,0.0
sydney,2012-07-19,0.7
sydney,2012-07-20,0.0
sydney,2012-07-21,0.0
sydney,2012-07-22,0.1
sydney,2012-07-23,0.0
sydney,2012-07-24,0.0
sydney,2012-07-25,0.0
sydney,2012-07-26,0.4
sydney,2012-07-27,0.0
sydney,2012-07-28,0.0
sydney,2012-07-29,0.0
sydney,2012-07-30,0.0
sydney,2012-07-31,0.0
sydney,2012-08-01,0.0
sydney,2012-08-02,0.0
sydney,2012-08-03,0.0
sydney,2012-08-04,0.0
sydney,2012-08-05,0.0
sydney,2012-08-06,0.0
sydney,2012-08-07,0.0
sydney,2012-08-08,0.0
sydney,2012-08-09,1.0
sydney,2012-08-10,0.0
sydney,2012-08-11,0.0
sydney,2012-08-12,0.0
sydney,2012-08-13,0.0
sydney,2012-08-14,0.0
sydney,2012-08-15,0.0
sydney,2012-08-16,0.0
sydney,2012-08-17,0.3
sydney,2012-08-18,0.2
sydney,2012-08-19,0.0
sydney,2012-08-20,0.0
sydney,2012-08-21,0.0
sydney,2012-08-22,0.0
sydney,2012-08-23,0.7
sydney,2012-08-24,0.0
sydney,2012-08-25,0.0
sydney,2012-08-26,0.0
sydney,2012-08-27,0.0
sydney,2012-08-28,0.0
sydney,2012-08-29,0.2
sydney,2012-08-30,0.0
sydney,2012-08-31,0.3
sydney,2012-09-01,0.0
sydney,2012-09-02,0.0
sydney,2012-09-03,0.0
sydney,2012-09-04,0.0
sydney,2012-09-05,0.0
sydney,2012-09-06,0.0
sydney,2012-09-07,0.0
sydney,2012-09-08,0.0
sydney,2012-09-09,0.0
sydney,2012-09-10,0.0
sydney,2012-09-11,0.0
sydney,2012-09-12,0.0
sydney,2012-09-13,4.2
sydney,2012-09-14,0.0
sydney,2012-09-15,0.0
sydney,2012-09-16,0.0
sydney,2012-09-17,1.5
sydney,2012-09-18,2.6
sydney,2012-09-19,0.0
sydney,2012-09-20,0.2
sydney,2012-09-21,0.1
sydney,2012-09-22,0.0
sydney,2012-09-23,0.0
sydney,2012-09-24,0.0
sydney,2012-09-25,1.0
sydney,2012-09-26,0.7
sydney,2012-09-27,0.0
sydney,2012-09-28,1.5
sydney,2012-09-29,4.7
sydney,2012-09-30,0.0
sydney,2012-10-01,0.0
sydney,2012-10-02,0.0
sydney,2012-10-03,0.0
sydney,2012-10-04,0.0
sydney,2012-10-05,0.0
sydney,2012-10-06,1.0
sydney,2012-10-07,0.0
sydney,2012-10-08,0.5
sydney,2012-10-09,3.3
sydney,2012-10-10,0.0
sydney,2012-10-11,3.7
sydney,2012-10-12,7.2
sydney,2012-10-13,0.1
sydney,2012-10-14,0.1
sydney,2012-10-15,0.0
sydney,2012-10-16,0.0
sydney,2012-10-17,0.0
sydney,2012-10-18,0.2
sydney,2012-10-19,0.0
sydney,2012-10-20,0.0
sydney,2012-10-21,0.0
sydney,2012-10-22,2.3
sydney,2012-10-23,0.6
sydney,2012-10-24,0.0
sydney,2012-10-25,0.0
sydney,2012-10-26,0.0
sydney,2012-10-27,0.0
sydney,2012-10-28,0.0
sydney,2012-10-29,0.0
sydney,2012-10-30,0.0
sydney,2012-10-31,0.0
sydney,2012-11-01,0.2
sydney,2012-11-02,0.0
sydney,2012-11-03,0.5
sydney,2012-11-04,0.3
sydney,2012-11-05,0.0
sydney,2012-11-06,0.0
sydney,2012-11-07,0.2
sydney,2012-11-08,11.1
sydney,2012-11-09,3.7
sydney,2012-11-10,0.1
sydney,2012-11-11,0.0
sydney,2012-11-12,0.0
sydney,2012-11-13,0.1
sydney,2012-11-14,0.3
sydney,2012-11-15,0.4
sydney,2012-11-16,9.6
sydney,2012-11-17,0.4
sydney,2012-11-18,0.6
sydney,2012-11-19,1.7
sydney,2012-11-20,2.8
sydney,2012-11-21,0.0
sydney,2012-11-22,0.0
sydney,2012-11-23,0.0
sydney,2012-11-24,0.0
sydney,2012-11-25,0.0
sydney,2012-11-26,0.0
sydney,2012-11-27,3.5
sydney,2012-11-28,0.9
sydney,2012-11-29,0.4
sydney,2012-11-30,0.3
sydney,2012-12-01,0.6
sydney,2012-12-02,0.3
sydney,2012-12-03,0.1
sydney,2012-12-04,0.0
sydney,2012-12-05,0.0
sydney,2012-12-06,0.0
sydney,2012-12-07,0.0
sydney,2012-12-08,0.0
sydney,2012-12-09,0.0
sydney,2012-12-10,0.0
sydney,2012-12-11,2.1
sydney,2012-12-12,0.7
sydney,2012-12-13,0.0
sydney,2012-12-14,0.0
sydney,2012-12-15,0.0
sydney,2012-12-16,0.0
sydney,2012-12-17,0.0
sydney,2012-12-18,0.0
sydney,2012-12-19,0.0
sydney,2012-12-20,0.0
sydney,2012-12-21,0.0
sydney,2012-12-22,0.1
sydney,2012-12-23,0.0
sydney,2012-12-24,3.9
sydney,2012-12-25,5.3
sydney,2012-12-26,0.5
sydney,2012-12-27,0.0
sydney,2012-12-28,2.9
sydney,2012-12-29,0.0
sydney,2012-12-30,0.7
sydney,2012-12-31,0.0
sydney,2013-01-01,0.0
sydney,2013-01-02,0.0
sydney,2013-01-03,0.0
sydney,2013-01-04,0.0
sydney,2013-01-05,0.0
sydney,2013-01-06,0.0
sydney,2013-01-07,0.0
sydney,2013-01-08,0.0
sydney,2013-01-09,0.1
sydney,2013-01-10,0.5
sydney,2013-01-11,0.0
sydney,2013-01-12,0.0
sydney,2013-01-13,13.1
sydney,2013-01-14,2.0
sydney,2013-01-15,0.0
sydney,2013-01-16,0.0
sydney,2013-01-17,0.0
sydney,2013-01-18,0.0
sydney,2013-01-19,2.7
sydney,2013-01-20,0.2
sydney,2013-01-21,0.8
sydney,2013-01-22,0.3
sydney,2013-01-23,0.0
sydney,2013-01-24,1.2
sydney,2013-01-25,0.3
sydney,2013-01-26,1.5
sydney,2013-01-27,64.5
sydney,2013-01-28,56.6
sydney,2013-01-29,24.6
sydney,2013-01-30,0.6
sydney,2013-01-31,0.0
sydney,2013-02-01,14.5
sydney,2013-02-02,12.5
sydney,2013-02-03,0.5
sydney,2013-02-04,0.5
sydney,2013-02-05,2.5
sydney,2013-02-06,0.0
sydney,2013-02-07,0.0
sydney,2013-02-08,0.0
sydney,2013-02-09,0.0
sydney,2013-02-10,3.2
sydney,2013-02-11,0.8
sydney,2013-02-12,3.4
sydney,2013-02-13,0.4
sydney,2013-02-14,0.0
sydney,2013-02-15,2.3
sydney,2013-02-16,2.2
sydney,2013-02-17,2.3
sydney,2013-02-18,2.7
sydney,2013-02-19,0.1
sydney,2013-02-20,1.6
sydney,2013-02-21,4.4
sydney,2013-02-22,5.2
sydney,2013-02-23,56.8
sydney,2013-02-24,6.9
sydney,2013-02-25,0.0
sydney,2013-02-26,0.0
sydney,2013-02-27,0.0
sydney,2013-02-28,12.6
sydney,2013-03-01,29.0
sydney,2013-03-02,2.3
sydney,2013-03-03,2.6
sydney,2013-03-04,0.0
sydney,2013-03-05,0.2
sydney,2013-03-06,0.0
sydney,2013-03-07,0.0
sydney,2013-03-08,0.0
sydney,2013-03-09,0.0
sydney,2013-03-10,0.0
sydney,2013-03-11,0.5
sydney,2013-03-12,0.4
sydney,2013-03-13,0.0
sydney,2013-03-14,0.6
sydney,2013-03-15,2.0
sydney,2013-03-16,0.0
sydney,2013-03-17,0.0
sydney,2013-03-18,0.0
sydney,2013-03-19,0.1
sydney,2013-03-20,0.6
sydney,2013-03-21,0.7
sydney,2013-03-22,0.0
sydney,2013-03-23,1.3
sydney,2013-03-24,0.0
sydney,2013-03-25,0.0
sydney,2013-03-26,0.0
sydney,2013-03-27,0.0
sydney,2013-03-28,4.7
sydney,2013-03-29,0.0
sydney,2013-03-30,0.0
sydney,2013-03-31,0.0
sydney,2013-04-01,0.3
sydney,2013-04-02,0.0
sydney,2013-04-03,2.2
sydney,2013-04-04,8.1
sydney,2013-04-05,1.3
sydney,2013-04-06,5.2
sydney,2013-04-07,2.7
sydney,2013-04-08,0.3
sydney,2013-04-09,3.9
sydney,2013-04-10,0.0
sydney,2013-04-11,0.0
sydney,2013-04-12,1.0
sydney,2013-04-13,0.0
sydney,2013-04-14,0.0
sydney,2013-04-15,0.9
sydney,2013-04-16,9.3
sydney,2013-04-17,0.9
sydney,2013-04-18,0.9
sydney,2013-04-19,0.0
sydney,2013-04-20,6.3
sydney,2013-04-21,0.0
sydney,2013-04-22,0.9
sydney,2013-04-23,0.0
sydney,2013-04-24,0.0
sydney,2013-04-25,0.0
sydney,2013-04-26,0.0
sydney,2013-04-27,0.0
sydney,2013-04-28,0.0
sydney,2013-04-29,0.0
sydney,2013-04-30,0.0
sydney,2013-05-01,0.0
sydney,2013-05-02,0.0
sydney,2013-05-03,0.0
sydney,2013-05-04,0.0
sydney,2013-05-05,0.0
sydney,2013-05-06,0.5
sydney,2013-05-07,0.9
sydney,2013-05-08,0.5
sydney,2013-05-09,0.0
sydney,2013-05-10,0.0
sydney,2013-05-11,0.3
sydney,2013-05-12,0.0
sydney,2013-05-13,0.6
sydney,2013-05-14,0.6
sydney,2013-05-15,0.0
sydney,2013-05-16,0.0
sydney,2013-05-17,0.0
sydney,2013-05-18,0.0
sydney,2013-05-19,0.0
sydney,2013-05-20,0.0
sydney,2013-05-21,0.0
sydney,2013-05-22,11.6
sydney,2013-05-23,22.7
sydney,2013-05-24,16.3
sydney,2013-05-25,0.8
sydney,2013-05-26,0.0
sydney,2013-05-27,1.2
sydney,2013-05-28,0.8
sydney,2013-05-29,0.0
sydney,2013-05-30,0.0
sydney,2013-05-31,0.0
sydney,2013-06-01,3.8
sydney,2013-06-02,23.7
sydney,2013-06-03,0.0
sydney,2013-06-04,0.0
sydney,2013-06-05,0.0
sydney,2013-06-06,0.0
sydney,2013-06-07,0.0
sydney,2013-06-08,0.0
sydney,2013-06-09,0.0
sydney,2013-06-10,6.4
sydney,2013-06-11,0.0
sydney,2013-06-12,1.7
sydney,2013-06-13,0.0
sydney,2013-06-14,0.0
sydney,2013-06-15,0.0
sydney,2013-06-16,0.0
sydney,2013-06-17,0.0
sydney,2013-06-18,0.0
sydney,2013-06-19,0.0
sydney,2013-06-20,0.0
sydney,2013-06-21,0.0
sydney,2013-06-22,0.2
sydney,2013-06-23,11.7
sydney,2013-06-24,14.7
sydney,2013-06-25,3.7
sydney,2013-06-26,10.8
sydney,2013-06-27,2.6
sydney,2013-06-28,9.4
sydney,2013-06-29,17.9
sydney,2013-06-30,1.5
sydney,2013-07-01,0.0
sydney,2013-07-02,0.0
sydney,2013-07-03,0.0
sydney,2013-07-04,0.0
sydney,2013-07-05,0.0
sydney,2013-07-06,0.0
sydney,2013-07-07,0.0
sydney,2013-07-08,0.0
sydney,2013-07-09,2.5
sydney,2013-07-10,5.3
sydney,2013-07-11,0.0
sydney,2013-07-12,0.0
sydney,2013-07-13,0.0
sydney,2013-07-14,0.5
sydney,2013-07-15,0.6
sydney,2013-07-16,2.3
sydney,2013-07-17,0.0
sydney,2013-07-18,0.0
sydney,2013-07-19,4.4
sydney,2013-07-20,0.0
sydney,2013-07-21,0.0
sydney,2013-07-22,0.0
sydney,2013-07-23,0.0
sydney,2013-07-24,0.0
sydney,2013-07-25,0.0
sydney,2013-07-26,0.0
sydney,2013-07-27,0.0
sydney,2013-07-28,0.0
sydney,2013-07-29,0.0
sydney,2013-07-30,0.4
sydney,2013-07-31,0.0
sydney,2013-08-01,0.0
sydney,2013-08-02,0.0
sydney,2013-08-03,0.0
sydney,2013-08-04,0.4
sydney,2013-08-05,0.0
sydney,2013-08-06,0.0
sydney,2013-08-07,4.5
sydney,2013-08-08,2.1
sydney,2013-08-09,0.0
sydney,2013-08-10,0.0
sydney,2013-08-11,0.0
sydney,2013-08-12,0.6
sydney,2013-08-13,0.0
sydney,2013-08-14,0.0
sydney,2013-08-15,0.0
sydney,2013-08-16,0.0
sydney,2013-08-17,0.0
sydney,2013-08-18,0.0
sydney,2013-08-19,0.0
sydney,2013-08-20,0.0
sydney,2013-08-21,0.1
sydney,2013-08-22,0.0
sydney,2013-08-23,0.3
sydney,2013-08-24,0.0
sydney,2013-08-25,0.0
sydney,2013-08-26,0.0
sydney,2013-08-27,0.0
sydney,2013-08-28,0.0
sydney,2013-08-29,0.3
sydney,2013-08-30,0.4
sydney,2013-08-31,0.0
sydney,2013-09-01,0.0
sydney,2013-09-02,0.0
sydney,2013-09-03,0.0
sydney,2013-09-04,0.0
sydney,2013-09-05,0.0
sydney,2013-09-06,0.0
sydney,2013-09-07,0.0
sydney,2013-09-08,1.2
sydney,2013-09-09,0.1
sydney,2013-09-10,0.0
sydney,2013-09-11,0.0
sydney,2013-09-12,0.0
sydney,2013-09-13,1.4
sydney,2013-09-14,5.2
sydney,2013-09-15,1.4
sydney,2013-09-16,11.7
sydney,2013-09-17,6.8
sydney,2013-09-18,0.0
sydney,2013-09-19,0.0
sydney,2013-09-20,0.9
sydney,2013-09-21,0.0
sydney,2013-09-22,0.0
sydney,2013-09-23,0.0
sydney,2013-09-24,0.0
sydney,2013-09-25,0.0
sydney,2013-09-26,0.0
sydney,2013-09-27,0.0
sydney,2013-09-28,0.0
sydney,2013-09-29,0.0
sydney,2013-09-30,0.0
sydney,2013-10-01,0.0
sydney,2013-10-02,0.0
sydney,2013-10-03,4.5
sydney,2013-10-04,0.0
sydney,2013-10-05,0.0
sydney,2013-10-06,0.0
sydney,2013-10-07,0.0
sydney,2013-10-08,1.5
sydney,2013-10-09,0.0
sydney,2013-10-10,0.0
sydney,2013-10-11,0.2
sydney,2013-10-12,0.0
sydney,2013-10-13,0.4
sydney,2013-10-14,0.3
sydney,2013-10-15,0.0
sydney,2013-10-16,0.0
sydney,2013-10-17,0.0
sydney,2013-10-18,0.0
sydney,2013-10-19,0.0
sydney,2013-10-20,0.0
sydney,2013-10-21,0.0
sydney,2013-10-22,0.0
sydney,2013-10-23,0.0
sydney,2013-10-24,0.0
sydney,2013-10-25,0.0
sydney,2013-10-26,0.0
sydney,2013-10-27,0.0
sydney,2013-10-28,0.0
sydney,2013-10-29,0.0
sydney,2013-10-30,0.0
sydney,2013-10-31,0.0
sydney,2013-11-01,0.0
sydney,2013-11-02,0.0
sydney,2013-11-03,0.1
sydney,2013-11-04,0.0
sydney,2013-11-05,0.0
sydney,2013-11-06,0.0
sydney,2013-11-07,0.0
sydney,2013-11-08,0.0
sydney,2013-11-09,0.0
sydney,2013-11-10,8.7
sydney,2013-11-11,33.6
sydney,2013-11-12,4.3
sydney,2013-11-13,0.0
sydney,2013-11-14,0.0
sydney,2013-11-15,10.7
sydney,2013-11-16,21.1
sydney,2013-11-17,21.2
sydney,2013-11-18,28.1
sydney,2013-11-19,1.2
sydney,2013-11-20,0.0
sydney,2013-11-21,0.4
sydney,2013-11-22,21.1
sydney,2013-11-23,6.2
sydney,2013-11-24,0.0
sydney,2013-11-25,0.5
sydney,2013-11-26,0.0
sydney,2013-11-27,0.0
sydney,2013-11-28,0.0
sydney,2013-11-29,6.4
sydney,2013-11-30,0.7
sydney,2013-12-01,1.5
sydney,2013-12-02,0.0
sydney,2013-12-03,0.0
sydney,2013-12-04,0.0
sydney,2013-12-05,0.0
sydney,2013-12-06,0.0
sydney,2013-12-07,0.0
sydney,2013-12-08,0.0
sydney,2013-12-09,0.0
sydney,2013-12-10,0.2
sydney,2013-12-11,0.0
sydney,2013-12-12,1.9
sydney,2013-12-13,0.0
sydney,2013-12-14,4.3
sydney,2013-12-15,1.6
sydney,2013-12-16,1.8
sydney,2013-12-17,0.0
sydney,2013-12-18,0.0
sydney,2013-12-19,0.0
sydney,2013-12-20,0.0
sydney,2013-12-21,0.0
sydney,2013-12-22,0.0
sydney,2013-12-23,0.0
sydney,2013-12-24,0.1
sydney,2013-12-25,12.4
sydney,2013-12-26,4.2
sydney,2013-12-27,0.0
sydney,2013-12-28,0.0
sydney,2013-12-29,0.0
sydney,2013-12-30,0.0
sydney,2013-12-31,0.4
sydney,2014-01-01,0.4
sydney,2014-01-02,0.0
sydney,2014-01-03,0.9
sydney,2014-01-04,0.0
sydney,2014-01-05,0.1
sydney,2014-01-06,0.1
sydney,2014-01-07,0.6
sydney,2014-01-08,1.9
sydney,2014-01-09,0.5
sydney,2014-01-10,1.6
sydney,2014-01-11,0.0
sydney,2014-01-12,0.0
sydney,2014-01-13,0.0
sydney,2014-01-14,0.0
sydney,2014-01-15,0.0
sydney,2014-01-16,0.0
sydney,2014-01-17,0.0
sydney,2014-01-18,0.0
sydney,2014-01-19,0.0
sydney,2014-01-20,0.6
sydney,2014-01-21,2.8
sydney,2014-01-22,0.3
sydney,2014-01-23,1.2
sydney,2014-01-24,3.2
sydney,2014-01-25,0.0
sydney,2014-01-26,0.2
sydney,2014-01-27,0.0
sydney,2014-01-28,0.0
sydney,2014-01-29,0.0
sydney,2014-01-30,0.0
sydney,2014-01-31,0.0
sydney,2014-02-01,0.0
sydney,2014-02-02,0.0
sydney,2014-02-03,0.0
sydney,2014-02-04,1.2
sydney,2014-02-05,0.1
sydney,2014-02-06,0.0
sydney,2014-02-07,0.0
sydney,2014-02-08,0.0
sydney,2014-02-09,0.0
sydney,2014-02-10,0.0
sydney,2014-02-11,0.6
sydney,2014-02-12,1.9
sydney,2014-02-13,0.2
sydney,2014-02-14,5.2
sydney,2014-02-15,6.3
sydney,2014-02-16,16.8
sydney,2014-02-17,1.8
sydney,2014-02-18,0.4
sydney,2014-02-19,16.6
sydney,2014-02-20,0.0
sydney,2014-02-21,0.0
sydney,2014-02-22,2.1
sydney,2014-02-23,0.7
sydney,2014-02-24,0.2
sydney,2014-02-25,0.0
sydney,2014-02-26,0.8
sydney,2014-02-27,1.0
sydney,2014-02-28,3.7
sydney,2014-03-01,11.9
sydney,2014-03-02,8.4
sydney,2014-03-03,1.3
sydney,2014-03-04,0.4
sydney,2014-03-05,0.7
sydney,2014-03-06,1.2
sydney,2014-03-07,0.0
sydney,2014-03-08,0.2
sydney,2014-03-09,0.1
sydney,2014-03-10,0.2
sydney,2014-03-11,0.0
sydney,2014-03-12,1.0
sydney,2014-03-13,3.2
sydney,2014-03-14,0.0
sydney,2014-03-15,2.8
sydney,2014-03-16,1.7
sydney,2014-03-17,0.0
sydney,2014-03-18,0.0
sydney,2014-03-19,3.5
sydney,2014-03-20,0.9
sydney,2014-03-21,1.6
sydney,2014-03-22,1.3
sydney,2014-03-23,0.7
sydney,2014-03-24,17.6
sydney,2014-03-25,2.5
sydney,2014-03-26,13.9
sydney,2014-03-27,9.9
sydney,2014-03-28,11.4
sydney,2014-03-29,0.4
sydney,2014-03-30,4.4
sydney,2014-03-31,2.9
sydney,2014-04-01,0.0
sydney,2014-04-02,0.0
sydney,2014-04-03,0.5
sydney,2014-04-04,6.1
